"k","n_divergent","n_max_td","max_rhat","min_ess"
226,0,0,1.52850011051415,7.0771664771197
227,0,0,1.00310720207709,1062.03943819664
228,0,0,1.00842814814125,1009.26322668367
229,0,0,1.01432478516993,377.233914333331
230,0,0,1.00206076734091,2338.98286397197
231,0,0,1.00182066408924,1041.02826819252
232,0,0,1.02837099254159,170.423424307157
233,0,0,1.00155180058703,2808.25643727305
234,0,0,1.00458385610384,1241.35201442699
235,0,0,1.00327440369488,2345.43440661099
236,0,0,1.00369980352263,1612.49246301345
237,0,0,1.00165569858408,2701.0702255502
238,0,0,1.00231979484168,2437.07939168853
239,0,0,1.00221130171991,1551.87361513436
240,0,0,1.52866304217345,7.08160995060311
241,0,0,1.00311761703741,1082.11033089308
242,0,0,1.00160390713307,2598.71229746701
243,0,0,1.49325734427773,7.31711870846476
