"k","n_divergent","n_max_td","max_rhat","min_ess"
161,1,0,1.75572204684668,6.00210736754263
162,0,0,1.02362354808064,160.97360366262
163,0,0,1.00759453177823,788.230307453784
164,0,0,1.0017567593015,2425.99734365488
165,2,0,1.00177213613451,2301.05270929609
166,0,0,1.0015892310732,2685.42481204196
167,0,0,1.00197198203901,2560.14460953982
168,0,0,1.00253992964246,2180.75310922226
169,0,0,1.00223144657317,1736.38160580287
170,0,0,1.00173126464544,2302.78218196012
171,0,0,1.00245843113573,1834.47511082335
172,0,0,1.00152832456847,2709.07770659465
173,0,0,1.00245035184784,2439.52244089511
174,0,0,1.0016876675875,2612.41654998003
175,0,0,1.00155947742546,2025.19322450827
176,0,0,1.00228549737318,1229.82707544431
177,0,0,1.00194710427272,2688.60849064894
178,0,0,1.00173440107936,2318.15646655027
179,0,0,1.00281881662468,2281.80415408981
180,0,0,1.00197086179385,1729.25088549991
181,0,0,1.00162784747336,2518.5150054102
182,0,0,1.0019702945565,2405.87576237143
183,5,0,1.02091407753487,137.33518406074
184,0,0,1.00173610691221,2540.49933700342
185,0,0,1.00293015026742,1198.83136069803
186,0,0,1.00341598573405,1742.0327244919
187,1,0,1.00224716969742,2686.32167239625
188,0,0,1.00446990308066,1487.77096656759
189,0,0,1.00266068214176,1756.33292442939
190,0,0,1.29382675958141,10.2632751139603
191,0,0,1.0026870421811,2070.31318645432
192,0,0,1.00241087581122,2135.4321968892
193,0,0,1.00141581702262,2621.83459896069
194,0,0,1.00180809406267,2261.95186882725
195,1,0,1.01489300372737,144.680352176853
196,0,0,1.47870631910663,7.47727193056261
197,0,0,1.00769758415784,607.412821377532
198,0,0,1.53226889632869,7.0705731421528
199,0,0,1.00265313271457,864.87966972019
200,0,0,1.0020531949661,2221.0663135598
201,0,0,1.00293922593975,2397.89258030369
202,0,0,1.00227018063231,2380.43855516755
203,0,0,1.00331731745662,2647.35303470178
204,0,0,1.01375424629818,346.98070347886
205,0,0,1.00446393108803,2236.92217017375
206,0,0,1.00393724086262,1306.06282172726
207,0,0,1.00258579528586,845.267323863356
208,0,0,1.00433576577222,1912.84986385713
209,0,0,1.01573686167025,296.150369455861
210,0,0,1.07122677396216,42.0860155746563
211,0,0,1.00320866101925,1149.94845540543
212,0,0,1.00924263859417,304.305442255097
213,0,0,1.02739645730787,105.640995980213
214,0,0,1.00178781116202,2661.81783165428
215,0,0,1.00177528025864,2201.28331652902
216,0,0,1.00181245357465,2486.9764960401
217,0,0,1.23475596074434,13.4785000165551
218,0,0,1.01483597677933,322.527681904486
219,0,0,1.00509441873933,1110.35118250353
220,0,0,1.00318491274518,1735.76439049394
221,0,0,1.01643858691785,177.672343197585
222,0,0,1.0041628747061,2098.42258435721
223,0,0,1.00896074626358,405.220176622261
224,0,0,1.56683010036598,6.85433725564982
225,0,0,1.00302857521292,1406.83055125234
226,0,0,1.00552655272954,1953.63762758756
227,0,0,1.00184999001007,2456.3803756456
228,0,0,1.00217976506561,2863.44779402526
229,0,0,1.00269095425499,2748.47055448883
230,0,0,1.00234343485294,2730.15800642873
231,0,0,1.00208615682801,2693.02935278735
232,1,0,1.00402796359784,1997.58869844808
233,0,0,1.92752146824602,5.51799547383844
234,0,0,2.94918859602303,4.54130165254654
235,0,0,1.11473451051125,24.4031147215421
236,0,0,1.52900455985346,7.0791275958976
237,0,0,1.01089575171487,288.03840938618
238,0,0,1.00186364543923,2356.65080583279
239,0,0,1.00487597664895,1142.6483456706
240,0,0,1.13389639073387,21.5108042637719
241,0,0,1.00173273238121,2279.62678702704
242,0,0,1.57849538671842,6.74372507449648
243,0,0,2.0481617566719,5.31714586137855
