"k","variable","param","simulated","estimated","median","q5","q95","bias","abs_bias","covered_90","rhat","ess_bulk","ess_tail"
64,"mu_alpha","alpha",2.33,2.30018308336667,2.29315285,1.90155234,2.72946566,-0.0298169166333335,0.0298169166333335,TRUE,1.00059750947392,3686.25184051583,5588.00420629028
64,"mu_beta","beta",0.381,0.315283931419417,0.31419439,0.2189700625,0.4142156555,-0.0657160685805833,0.0657160685805833,TRUE,1.00045766957206,4350.79735153017,6237.89561940177
64,"mu_lambda","lambda",0.0704,0.0723064500726667,0.0717428865,0.04284649905,0.103589712,0.00190645007266667,0.00190645007266667,TRUE,1.00138043514369,5828.05222672226,6111.5956235062
64,"mu_delta","delta",1.3,1.33291254376333,1.3283128,1.169240495,1.51342535,0.0329125437633333,0.0329125437633333,TRUE,1.00093014686137,4179.57708747891,4753.95197204491
64,"mu_eta","eta",-0.346,-0.411974588676083,-0.413371365,-0.53492531,-0.282446244,-0.0659745886760834,0.0659745886760834,TRUE,1.00008095757794,3588.61377338824,5454.59881774697
65,"mu_alpha","alpha",3.66,3.839894975075,3.830771,3.334331685,4.38786022,0.179894975075,0.179894975075,TRUE,1.00117065428885,4307.28055171896,6620.33385574231
65,"mu_beta","beta",0.381,0.467825391826667,0.466902395,0.357889818,0.5812214705,0.0868253918266667,0.0868253918266667,TRUE,1.0010749953123,4009.44654118874,5896.49056114988
65,"mu_lambda","lambda",0.0704,0.0743485668166667,0.0733977115,0.0437394839,0.1074665555,0.00394856681666667,0.00394856681666667,TRUE,1.00008706960882,3529.78935848234,5444.42337187496
65,"mu_delta","delta",1.3,1.15188486316,1.150298,0.808415403,1.49256695,-0.14811513684,0.14811513684,TRUE,1.00341181262625,2831.14979380853,4477.50774506324
65,"mu_eta","eta",-0.346,-0.358714038803,-0.358733305,-0.45922531,-0.2561893465,-0.012714038803,0.012714038803,TRUE,1.00149745351466,3300.18347256236,5047.41912808522
66,"mu_alpha","alpha",4.96,5.41271550253333,5.41565055,4.99014212,5.826409765,0.452715502533334,0.452715502533334,FALSE,1.00003971687245,6880.08823050238,5124.94996044211
66,"mu_beta","beta",0.381,0.420686243673333,0.41974956,0.3387024275,0.5053431915,0.0396862436733333,0.0396862436733333,TRUE,0.999937685826927,8163.27096340165,7398.85328007792
66,"mu_lambda","lambda",0.0704,0.0571404811971667,0.0570669355,0.03853273355,0.0756967657,-0.0132595188028333,0.0132595188028333,TRUE,1.00067507254702,4705.51793279316,4991.3090976305
66,"mu_delta","delta",1.3,1.3854184205,1.3825695,1.196461775,1.588034785,0.0854184204999999,0.0854184204999999,TRUE,1.00135163144287,2990.27144392506,5068.07275870559
66,"mu_eta","eta",-0.346,-0.43883430819,-0.437770145,-0.5343347375,-0.3469669595,-0.09283430819,0.09283430819,FALSE,1.00203201541799,2059.29494908244,3655.23885856002
67,"mu_alpha","alpha",2.33,2.30922516690917,2.2969821,1.787511615,2.863973655,-0.0207748330908335,0.0207748330908335,TRUE,1.0004586894585,3166.30767968893,5298.0037578319
67,"mu_beta","beta",0.645,0.781801801378333,0.779865095,0.6311346795,0.9380537735,0.136801801378333,0.136801801378333,TRUE,1.00128082008458,3074.10209930016,5181.41537881459
67,"mu_lambda","lambda",0.0704,0.0740461733329167,0.0735939925,0.0474326741,0.101771297,0.00364617333291667,0.00364617333291667,TRUE,1.00029274167424,5173.1558265774,6455.37568921915
67,"mu_delta","delta",1.3,1.19202442152583,1.17882555,1.015210825,1.42708684,-0.107975578474167,0.107975578474167,TRUE,1.53164814709847,7.11897193507232,82.1953263638166
67,"mu_eta","eta",-0.346,-0.324466949466687,-0.30550387,-0.583893589,-0.123737889,0.0215330505333133,0.0215330505333133,TRUE,1.21617741708483,13.246473407827,118.294838347909
68,"mu_alpha","alpha",3.66,3.583483846975,3.5714944,3.19297427,4.008114875,-0.076516153025,0.076516153025,TRUE,1.00017744560196,7428.87881316492,8001.60067931528
68,"mu_beta","beta",0.645,0.637800786349167,0.635781075,0.5373865065,0.747592165,-0.00719921365083331,0.00719921365083331,TRUE,1.0001819219201,7271.49362302482,7932.7839363392
68,"mu_lambda","lambda",0.0704,0.0780146855468333,0.07753588,0.05223309735,0.105257594,0.00761468554683332,0.00761468554683332,TRUE,1.00038239412331,5897.57867593392,7222.83602420173
68,"mu_delta","delta",1.3,1.37541401866167,1.35370255,1.16014642,1.675418045,0.0754140186616665,0.0754140186616665,TRUE,1.00137028756042,2245.03204015124,3465.83400429017
68,"mu_eta","eta",-0.346,-0.359826361371167,-0.360611265,-0.453710284,-0.2654846595,-0.0138263613711667,0.0138263613711667,TRUE,1.0012913656728,3056.26346951713,5951.10035845521
69,"mu_alpha","alpha",4.96,5.37708069364167,5.3957057,4.86449103,5.83323071,0.417080693641667,0.417080693641667,TRUE,1.00017509233211,7028.25133009765,6094.3280765818
69,"mu_beta","beta",0.645,0.660668385743333,0.659082425,0.534050007,0.7905412825,0.0156683857433333,0.0156683857433333,TRUE,1.00009657897596,4959.23072929045,6761.33485766344
69,"mu_lambda","lambda",0.0704,0.0856118600884167,0.084665505,0.05700403795,0.117202697,0.0152118600884167,0.0152118600884167,TRUE,1.00100921660676,2744.55550880375,5099.74256077847
69,"mu_delta","delta",1.3,1.26503477944667,1.2488038,1.07032454,1.516493045,-0.0349652205533333,0.0349652205533333,TRUE,1.00124613342461,3039.99342363313,3818.62187720721
69,"mu_eta","eta",-0.346,-0.315549160561917,-0.31571518,-0.413371325,-0.217294767,0.0304508394380833,0.0304508394380833,TRUE,1.00401611790375,2568.37287627622,4835.1541647621
70,"mu_alpha","alpha",2.33,2.47761919171667,2.4718331,2.12275181,2.85782574,0.147619191716667,0.147619191716667,TRUE,1.00026613724299,7473.89769595306,8510.53937436761
70,"mu_beta","beta",0.914,0.950627798151667,0.947016585,0.801606526,1.11279973,0.0366277981516666,0.0366277981516666,TRUE,1.00073769856185,5236.65470343691,7158.85616378921
70,"mu_lambda","lambda",0.0704,0.0705615094146667,0.0705399935,0.04812676555,0.0933003909,0.000161509414666666,0.000161509414666666,TRUE,1.00017520017732,7291.84128778532,7986.90902230235
70,"mu_delta","delta",1.3,1.24285542664,1.2349398,0.976341939,1.54053951,-0.05714457336,0.05714457336,TRUE,1.00263781762814,3378.2312134039,5299.65975478497
70,"mu_eta","eta",-0.346,-0.258832757870183,-0.25924344,-0.365982043,-0.1499362765,0.0871672421298166,0.0871672421298166,TRUE,1.00062408600633,3524.03066218813,6032.28806776567
71,"mu_alpha","alpha",3.66,4.041555274525,4.02832805,3.504161845,4.62751134,0.381555274525,0.381555274525,TRUE,1.00089100407212,6051.550366416,6984.99565542655
71,"mu_beta","beta",0.914,0.8801635153825,0.87849456,0.760563726,1.00632423,-0.0338364846175,0.0338364846175,TRUE,1.00002997107335,6583.33585512832,7031.21260603691
71,"mu_lambda","lambda",0.0704,0.0657359172041667,0.065458573,0.0455926912,0.0866439098,-0.00466408279583334,0.00466408279583334,TRUE,1.00033956844021,6148.77278533018,6836.20260188549
71,"mu_delta","delta",1.3,1.12661865315583,1.12079325,0.930842997,1.341862235,-0.173381346844167,0.173381346844167,TRUE,1.0035181796148,1566.37679098253,3494.32685135655
71,"mu_eta","eta",-0.346,-0.322433949857833,-0.322393855,-0.410631701,-0.2351623055,0.0235660501421666,0.0235660501421666,TRUE,1.00058137041024,3565.96203396989,5828.42368180765
72,"mu_alpha","alpha",4.96,4.67893353238333,4.6656119,4.323842065,5.083974395,-0.281066467616666,0.281066467616666,TRUE,1.00060499319098,9255.36278566494,6078.63157933842
72,"mu_beta","beta",0.914,0.883409649218333,0.88156326,0.7569849165,1.01753859,-0.0305903507816667,0.0305903507816667,TRUE,1.00058675382218,5674.58264446455,6700.52128809032
72,"mu_lambda","lambda",0.0704,0.0519652198964667,0.0514301515,0.0282039802,0.07743943715,-0.0184347801035333,0.0184347801035333,TRUE,1.00085705446395,3695.11214334632,5372.49990355863
72,"mu_delta","delta",1.3,1.31247050485917,1.29594865,1.12096033,1.55991057,0.0124705048591667,0.0124705048591667,TRUE,1.13855854908911,19.0219392494025,147.239131342575
72,"mu_eta","eta",-0.346,-0.285030119384387,-0.284644775,-0.436381857,-0.1336046485,0.0609698806156133,0.0609698806156133,TRUE,1.0441235996202,75.1005612236192,378.323620065412
73,"mu_alpha","alpha",2.33,2.5292653628,2.52030495,2.09741429,2.977900725,0.1992653628,0.1992653628,TRUE,1.00250251667636,4417.01732724629,6283.87422553221
73,"mu_beta","beta",0.381,0.4089592543375,0.40796525,0.328936156,0.4925995185,0.0279592543375,0.0279592543375,TRUE,1.00027093138237,7658.52203902529,8042.86534589191
73,"mu_lambda","lambda",0.103,0.1166252306745,0.11499735,0.0742416063,0.1637521155,0.0136252306745,0.0136252306745,TRUE,1.00158376866026,3599.08467709629,5644.70242251245
73,"mu_delta","delta",1.3,1.27449921615667,1.2716327,1.015089265,1.539291695,-0.0255007838433334,0.0255007838433334,TRUE,1.04922892745762,55.8771370497348,3265.28313335034
73,"mu_eta","eta",-0.346,-0.327902873065208,-0.330509325,-0.4868758365,-0.1586508005,0.0180971269347917,0.0180971269347917,TRUE,1.05327941933484,55.1771895459792,787.950708121663
74,"mu_alpha","alpha",3.66,3.94120562228333,3.93347905,3.42957134,4.4778787,0.281205622283333,0.281205622283333,TRUE,1.00092156136563,4937.5738482545,5685.56855755248
74,"mu_beta","beta",0.381,0.35730886762475,0.356296825,0.242869861,0.474103767,-0.02369113237525,0.02369113237525,TRUE,1.00305717027649,4723.62553736252,6441.4755940008
74,"mu_lambda","lambda",0.103,0.111977354963167,0.11101463,0.078607397,0.1474913,0.00897735496316668,0.00897735496316668,TRUE,1.00119332564634,4115.17828613473,5956.85324991282
74,"mu_delta","delta",1.3,1.32024548444667,1.31430695,1.097587575,1.56969145,0.0202454844466666,0.0202454844466666,TRUE,1.13979729433143,19.7460306784808,87.1927543429359
74,"mu_eta","eta",-0.346,-0.401721384696808,-0.40642123,-0.539261923,-0.2471800555,-0.0557213846968084,0.0557213846968084,TRUE,1.09192359408986,30.1804281817647,71.8038960375224
75,"mu_alpha","alpha",4.96,4.89279551973333,4.88884145,4.387136975,5.42125887,-0.0672044802666667,0.0672044802666667,TRUE,1.00538857151535,6090.51700286357,5880.89880395637
75,"mu_beta","beta",0.381,0.462510792029167,0.46080203,0.3605178805,0.5693721185,0.0815107920291667,0.0815107920291667,TRUE,1.00123303591092,6590.36322374778,7560.14585751644
75,"mu_lambda","lambda",0.103,0.0845818540405,0.0843367075,0.0620598681,0.1078890515,-0.0184181459595,0.0184181459595,TRUE,0.999967892461716,5758.37513593623,7120.3055782195
75,"mu_delta","delta",1.3,1.21497108827583,1.2095736,0.949373811,1.503080825,-0.0850289117241667,0.0850289117241667,TRUE,1.04602806587053,58.3306735268265,4628.84391722777
75,"mu_eta","eta",-0.346,-0.272497972690167,-0.269959475,-0.3800359,-0.172787792,0.0735020273098333,0.0735020273098333,TRUE,1.15484981227929,17.6667383298106,171.203379486792
76,"mu_alpha","alpha",2.33,2.18280355633333,2.1734237,1.79929353,2.600486415,-0.147196443666667,0.147196443666667,TRUE,1.00798572969656,3732.53306863459,6642.34084877901
76,"mu_beta","beta",0.645,0.5607262115525,0.559059015,0.445934416,0.679049656,-0.0842737884475,0.0842737884475,TRUE,1.00035736528522,5583.99735719954,7436.73841068156
76,"mu_lambda","lambda",0.103,0.1353522381455,0.13433352,0.0949119179,0.1793561065,0.0323522381455,0.0323522381455,TRUE,1.00010074576874,5148.16065679372,6534.77275915923
76,"mu_delta","delta",1.3,1.47182074189917,1.467656,1.214711995,1.75408705,0.171820741899167,0.171820741899167,TRUE,1.12331595237327,20.9461695075134,126.045447090408
76,"mu_eta","eta",-0.346,-0.471157522712167,-0.464613215,-0.645420801,-0.3202470295,-0.125157522712167,0.125157522712167,TRUE,1.09829788372278,26.6758284545609,41.164630058818
77,"mu_alpha","alpha",3.66,3.45212194413333,3.44339635,2.730955215,4.187674535,-0.207878055866667,0.207878055866667,TRUE,1.00031389521339,3213.96407992285,5093.21502976191
77,"mu_beta","beta",0.645,0.672213726055833,0.67091989,0.550818089,0.7980226485,0.0272137260558333,0.0272137260558333,TRUE,1.00021789885605,3778.92612511582,6064.45882057207
77,"mu_lambda","lambda",0.103,0.111696919684333,0.111228595,0.0780043251,0.147893786,0.00869691968433334,0.00869691968433334,TRUE,1.00059844811124,3123.04109421161,4694.06047261294
77,"mu_delta","delta",1.3,1.2503441178025,1.2359779,1.047448495,1.50062439,-0.0496558821974999,0.0496558821974999,TRUE,1.00044533999337,2992.97477812175,4542.68546524673
77,"mu_eta","eta",-0.346,-0.4623246641425,-0.461447525,-0.573266848,-0.35114507,-0.1163246641425,0.1163246641425,FALSE,1.00180019770891,3023.20613627747,4568.89136629673
78,"mu_alpha","alpha",4.96,4.80912598880833,4.7969149,4.443609585,5.218341385,-0.150874011191666,0.150874011191666,TRUE,1.00323913520511,7663.1232810715,6446.97960474454
78,"mu_beta","beta",0.645,0.597440799151667,0.59700479,0.476434514,0.7225765025,-0.0475592008483333,0.0475592008483333,TRUE,1.00183448122471,4863.22892877356,6945.09310814868
78,"mu_lambda","lambda",0.103,0.10521721664925,0.104171,0.07439058,0.139414729,0.00221721664925001,0.00221721664925001,TRUE,1.0010146069925,3000.07649129538,3841.09431817153
78,"mu_delta","delta",1.3,1.55561454458667,1.5632049,1.2397693,1.845385675,0.255614544586667,0.255614544586667,TRUE,1.01499496640805,1512.80766759271,4003.00231202477
78,"mu_eta","eta",-0.346,-0.356491107035333,-0.355480645,-0.44930429,-0.26644595,-0.0104911070353333,0.0104911070353333,TRUE,1.05014079050039,67.2301333467553,2885.29094477559
79,"mu_alpha","alpha",2.33,2.45179947783333,2.4423296,2.05161792,2.89456761,0.121799477833333,0.121799477833333,TRUE,1.00109280058892,4593.40634192046,6541.20213265951
79,"mu_beta","beta",0.914,0.869388798019167,0.867381615,0.7390223135,1.0034822,-0.0446112019808333,0.0446112019808333,TRUE,1.00034062622957,5143.13353872504,6783.419677307
79,"mu_lambda","lambda",0.103,0.0923585994849167,0.0920056845,0.0659974595,0.1195560735,-0.0106414005150833,0.0106414005150833,TRUE,1.00038381535007,5676.99657249502,7185.64916070806
79,"mu_delta","delta",1.3,1.29752415941917,1.2962766,1.088495585,1.517635425,-0.00247584058083339,0.00247584058083339,TRUE,1.00157104098227,2775.24488984886,5049.63093633255
79,"mu_eta","eta",-0.346,-0.370192089133333,-0.373159165,-0.4367482245,-0.294337455,-0.0241920891333334,0.0241920891333334,TRUE,1.00220593740344,2775.44734624699,5307.49210056973
80,"mu_alpha","alpha",3.66,3.926379964725,3.9143091,3.453699705,4.442819835,0.266379964725,0.266379964725,TRUE,1.00093326120824,7500.49200826526,7559.16792220678
80,"mu_beta","beta",0.914,0.845517908188333,0.843143495,0.7319109085,0.966523493,-0.0684820918116668,0.0684820918116668,TRUE,1.00033649255962,8378.83088189735,7841.58991144172
80,"mu_lambda","lambda",0.103,0.0849213878795833,0.084924358,0.06321043375,0.106325673,-0.0180786121204167,0.0180786121204167,TRUE,1.0003384950914,7563.21036482236,7435.58999478297
80,"mu_delta","delta",1.3,1.2180633276925,1.1990654,1.035979,1.469230495,-0.0819366723075001,0.0819366723075001,TRUE,1.00113256389592,2478.71636033171,4350.51604873866
80,"mu_eta","eta",-0.346,-0.300776312302887,-0.30329809,-0.4826059835,-0.1102188345,0.0452236876971125,0.0452236876971125,TRUE,1.00076312404328,2027.51225980664,4286.60771647005
81,"mu_alpha","alpha",4.96,4.94038311883333,4.9327059,4.52894523,5.38897342,-0.0196168811666668,0.0196168811666668,TRUE,1.00723406657919,6190.63619072953,1390.6768082086
81,"mu_beta","beta",0.914,0.986504936598333,0.98496927,0.8375286815,1.142752655,0.0725049365983333,0.0725049365983333,TRUE,1.01090407854933,2741.07228138156,5413.3249711284
81,"mu_lambda","lambda",0.103,0.102023902529083,0.10146709,0.0757851519,0.1304777755,-0.000976097470916662,0.000976097470916662,TRUE,1.0015616046784,3225.83755670729,5461.94570096835
81,"mu_delta","delta",1.3,1.38629702472417,1.4003874,1.09564832,1.66544793,0.0862970247241666,0.0862970247241666,TRUE,1.4832209735356,7.47619729095668,24.27577091377
81,"mu_eta","eta",-0.346,-0.3033289445927,-0.29801606,-0.450162005,-0.1702190665,0.0426710554073,0.0426710554073,TRUE,1.23972211822922,12.3018718879303,62.7779871391343
82,"mu_alpha","alpha",2.33,2.34324228486667,2.33604425,1.9908413,2.72807336,0.0132422848666667,0.0132422848666667,TRUE,1.00059604088878,4160.71501750668,5838.70337803601
82,"mu_beta","beta",0.381,0.429689439661417,0.428055125,0.3108017625,0.553744025,0.0486894396614166,0.0486894396614166,TRUE,1.00019190369181,3569.50292091646,5986.52999549078
82,"mu_lambda","lambda",0.0401,0.0539866832616667,0.054101865,0.03488425655,0.0724015491,0.0138866832616667,0.0138866832616667,TRUE,1.00033409218077,9076.37638586145,5863.96481453867
82,"mu_delta","delta",0.229,0.123423716883919,0.111006115,0.0155030557,0.2705206725,-0.105576283116081,0.105576283116081,TRUE,1.00000863489671,8138.24681310716,7322.53398353279
82,"mu_eta","eta",-0.245,-0.211681970143513,-0.21185491,-0.3147152335,-0.1067826365,0.0333180298564867,0.0333180298564867,TRUE,1.00201404029299,3478.62485474093,5361.06909851056
83,"mu_alpha","alpha",3.66,3.90597264303333,3.89521015,3.3056597,4.54877501,0.245972643033333,0.245972643033333,TRUE,1.00024894933729,3825.0126493338,5616.38928785141
83,"mu_beta","beta",0.381,0.421470053807,0.419978855,0.2925313475,0.5551848795,0.040470053807,0.040470053807,TRUE,1.00100978887335,4272.55980626781,6584.11294896017
83,"mu_lambda","lambda",0.0401,0.0512533165216,0.051417549,0.0334443965,0.06859873555,0.0111533165216,0.0111533165216,TRUE,1.00044487421026,8947.06404729441,6297.13093073367
83,"mu_delta","delta",0.229,0.299498418577677,0.30229583,0.1255328145,0.4632602345,0.0704984185776767,0.0704984185776767,TRUE,1.00020990346331,8291.2205282977,4828.10396706688
83,"mu_eta","eta",-0.245,-0.2190323266705,-0.21917513,-0.3054351505,-0.1334535705,0.0259676733295,0.0259676733295,TRUE,1.00045531801143,3390.35837751769,6454.13800214075
84,"mu_alpha","alpha",4.96,4.65363320825,4.639462,4.270113535,5.09165757,-0.30636679175,0.30636679175,TRUE,1.00027990125158,8061.53983689295,6001.09410349498
84,"mu_beta","beta",0.381,0.3387440577525,0.33870966,0.2630989675,0.4153243195,-0.0422559422475,0.0422559422475,TRUE,1.00046257108663,9823.37470206097,7974.68209560004
84,"mu_lambda","lambda",0.0401,0.04232208382535,0.0422422215,0.0235357915,0.06126056205,0.00222208382535,0.00222208382535,TRUE,0.999979535683503,7950.46796289433,7060.60629007366
84,"mu_delta","delta",0.229,0.358086723339917,0.35982291,0.22112703,0.4871089125,0.129086723339917,0.129086723339917,TRUE,1.00037170224494,7546.28127640123,6042.09033416432
84,"mu_eta","eta",-0.245,-0.251365840289625,-0.251744295,-0.378305444,-0.1241401065,-0.006365840289625,0.006365840289625,TRUE,1.00022340056526,2589.03749466423,4461.62942203517
85,"mu_alpha","alpha",2.33,2.60014855423333,2.59163805,2.112646825,3.117221995,0.270148554233333,0.270148554233333,TRUE,1.00198054582209,3370.76905174441,5935.57607201744
85,"mu_beta","beta",0.645,0.7483643982775,0.74659614,0.640385075,0.860514378,0.1033643982775,0.1033643982775,TRUE,0.999842870989859,5591.69269602009,7523.72201798386
85,"mu_lambda","lambda",0.0401,0.0373263950764,0.0372331345,0.01886748415,0.0556088088,-0.00277360492359999,0.00277360492359999,TRUE,1.00005126699911,7696.99239267525,5678.34043671718
85,"mu_delta","delta",0.229,0.334864285941158,0.32692438,0.1069519215,0.5915136895,0.105864285941158,0.105864285941158,TRUE,1.00096784967245,4729.95904162201,5373.65573158931
85,"mu_eta","eta",-0.245,-0.263232419388667,-0.26301788,-0.347721593,-0.1796710185,-0.0182324193886667,0.0182324193886667,TRUE,1.00045597034769,3808.57054077725,5743.52706323112
86,"mu_alpha","alpha",3.66,3.84455520395,3.8371098,3.53553183,4.178376405,0.18455520395,0.18455520395,TRUE,1.00063396225765,8657.37136202648,7482.67898457984
86,"mu_beta","beta",0.645,0.745704907374167,0.743487745,0.6111288925,0.887489261,0.100704907374167,0.100704907374167,TRUE,0.999936092109356,3781.4061370732,6331.62711709828
86,"mu_lambda","lambda",0.0401,0.0389553119341,0.038944446,0.02118188595,0.0564692129,-0.0011446880659,0.0011446880659,TRUE,1.00012937673371,6814.91131723186,6624.75493826594
86,"mu_delta","delta",0.229,0.337623828715333,0.34270621,0.187176843,0.4655778235,0.108623828715333,0.108623828715333,TRUE,1.0002862741835,7404.94337434108,5163.62171632546
86,"mu_eta","eta",-0.245,-0.142429944710624,-0.14189957,-0.2529036815,-0.0345881391,0.102570055289376,0.102570055289376,TRUE,1.00088119560637,2541.04112780022,4472.34996896924
87,"mu_alpha","alpha",4.96,5.245133779275,5.2479542,4.74482077,5.737610045,0.285133779275,0.285133779275,TRUE,1.00076215331784,5373.30566676123,5212.41302625772
87,"mu_beta","beta",0.645,0.479536733781667,0.47899788,0.397254618,0.5641376935,-0.165463266218333,0.165463266218333,FALSE,1.00075612126385,6919.43758093045,6821.72476584279
87,"mu_lambda","lambda",0.0401,0.05838695789225,0.0583014345,0.04012150025,0.0774946169,0.01828695789225,0.01828695789225,FALSE,1.00058510327241,4300.01606363815,5428.68460054702
87,"mu_delta","delta",0.229,0.184880974214508,0.185151405,0.06472817905,0.3052609615,-0.0441190257854917,0.0441190257854917,TRUE,1.00051903338539,6171.81095362984,4323.0069939542
87,"mu_eta","eta",-0.245,-0.214408470210903,-0.213842845,-0.332712512,-0.09534921555,0.0305915297890967,0.0305915297890967,TRUE,1.00077510779583,1492.19286634926,2885.34539062254
88,"mu_alpha","alpha",2.33,2.18643670516667,2.17869435,1.84921685,2.544775785,-0.143563294833333,0.143563294833333,TRUE,1.00027690023139,4139.01139612861,6346.37458268534
88,"mu_beta","beta",0.914,0.910084047451667,0.90814505,0.8125903545,1.014283665,-0.00391595254833332,0.00391595254833332,TRUE,1.00039568882395,7200.94969371448,8379.59156355358
88,"mu_lambda","lambda",0.0401,0.037422295000375,0.0374656455,0.0212946957,0.05289245185,-0.002677704999625,0.002677704999625,TRUE,1.00067061738422,8815.18313012997,6572.67448934541
88,"mu_delta","delta",0.229,0.205583295027961,0.18363191,0.0321598105,0.449913378,-0.0234167049720392,0.0234167049720392,TRUE,1.00057888816273,6317.77876407318,6752.17700790809
88,"mu_eta","eta",-0.245,-0.191501531804242,-0.19172665,-0.2832491455,-0.09922820295,0.0534984681957583,0.0534984681957583,TRUE,1.00105753180293,2332.22270084734,4399.05569117459
89,"mu_alpha","alpha",3.66,3.98922169651667,3.9738865,3.596794465,4.4367224,0.329221696516667,0.329221696516667,TRUE,1.00005031308048,5197.67709287954,5173.56718249374
89,"mu_beta","beta",0.914,0.8496970175425,0.84732491,0.6976074755,1.011326645,-0.0643029824575,0.0643029824575,TRUE,1.00035780017052,3305.19273083533,4633.45853903105
89,"mu_lambda","lambda",0.0401,0.030412888766515,0.029947959,0.0118169046,0.05095867245,-0.009687111233485,0.009687111233485,TRUE,1.00054752405358,4636.19892306368,5140.35979614801
89,"mu_delta","delta",0.229,0.181400449276248,0.177961675,0.05712060815,0.3144268515,-0.0475995507237517,0.0475995507237517,TRUE,1.00064713227121,6163.02024075676,5040.72204827057
89,"mu_eta","eta",-0.245,-0.26858431651312,-0.2688941,-0.3882933745,-0.148468202,-0.02358431651312,0.02358431651312,TRUE,1.00129430672166,1659.84891828898,2792.95806531298
90,"mu_alpha","alpha",4.96,4.96240350538333,4.94877805,4.531902825,5.44320182,0.00240350538333356,0.00240350538333356,TRUE,1.00079318383608,5772.78853849261,4230.33141721373
90,"mu_beta","beta",0.914,0.9448615713775,0.94384149,0.8231506235,1.070662135,0.0308615713775,0.0308615713775,TRUE,0.999945768460141,6342.75313003525,7368.39036244033
90,"mu_lambda","lambda",0.0401,0.0400330854787,0.040357558,0.0264103141,0.05273023045,-6.69145212999975e-05,6.69145212999975e-05,TRUE,1.00003286157479,6714.76842245134,4859.63227991872
90,"mu_delta","delta",0.229,0.13816939444056,0.12882264,0.026188487,0.281494145,-0.09083060555944,0.09083060555944,TRUE,1.00026670019416,7310.20316659967,7274.69250197633
90,"mu_eta","eta",-0.245,-0.235350928812646,-0.23633441,-0.3404681525,-0.1277369035,0.00964907118735417,0.00964907118735417,TRUE,1.00638071513741,1569.38846400577,2779.47030298946
91,"mu_alpha","alpha",2.33,2.31124750631667,2.3047707,1.95827651,2.68769556,-0.0187524936833334,0.0187524936833334,TRUE,1.00158442113287,4479.8094127864,6023.10818842417
91,"mu_beta","beta",0.381,0.322166855753308,0.321000725,0.209929467,0.437117057,-0.0588331442466917,0.0588331442466917,TRUE,1.00350018096953,3670.56714585439,5127.41558716359
91,"mu_lambda","lambda",0.0704,0.05280830523855,0.051716593,0.02161048635,0.0874188242,-0.01759169476145,0.01759169476145,TRUE,1.00052516191912,5212.04147777659,6211.98569775056
91,"mu_delta","delta",0.229,0.2588845550882,0.2586256,0.0801739058,0.4378912735,0.0298845550882,0.0298845550882,TRUE,1.00003105099197,7743.7327152074,5556.30202159486
91,"mu_eta","eta",-0.245,-0.376862724684083,-0.377890885,-0.4975535205,-0.2568033255,-0.131862724684083,0.131862724684083,FALSE,1.0027520889735,3620.71077153778,4974.33583168053
92,"mu_alpha","alpha",3.66,3.788044606675,3.77485565,3.457591085,4.153986765,0.128044606675,0.128044606675,TRUE,1.00046584541465,6977.06663363156,6643.8701581469
92,"mu_beta","beta",0.381,0.298716646628108,0.297525925,0.1755664805,0.426694256,-0.0822833533718917,0.0822833533718917,TRUE,1.0010633568101,3179.26084825933,5096.12008827297
92,"mu_lambda","lambda",0.0704,0.0940389960850833,0.0940880525,0.0689394152,0.1189367905,0.0236389960850833,0.0236389960850833,TRUE,1.00062851243078,5066.59050579368,6801.83012909158
92,"mu_delta","delta",0.229,0.229965115092192,0.231365405,0.07225994425,0.381671731,0.00096511509219166,0.00096511509219166,TRUE,1.00028111511242,5865.84236743518,5489.1092583258
92,"mu_eta","eta",-0.245,-0.28056218529045,-0.280760945,-0.4149301895,-0.1439278755,-0.03556218529045,0.03556218529045,TRUE,1.00155642570881,2328.74862839436,3224.10771792798
93,"mu_alpha","alpha",4.96,4.72625210025833,4.7150449,4.33948008,5.15201457,-0.233747899741666,0.233747899741666,TRUE,1.00084133528296,7570.06413932221,5641.07776682977
93,"mu_beta","beta",0.381,0.4265943993525,0.42501843,0.3344496915,0.5236645595,0.0455943993525,0.0455943993525,TRUE,1.0005677389217,6740.12598851522,7287.19638395762
93,"mu_lambda","lambda",0.0704,0.0596873696264167,0.0599124495,0.0433048652,0.0750843154,-0.0107126303735833,0.0107126303735833,TRUE,1.00044941735971,7680.48899330198,6582.82688097204
93,"mu_delta","delta",0.229,0.296216546773383,0.294940625,0.132201422,0.4647713335,0.0672165467733833,0.0672165467733833,TRUE,1.00055514141609,4937.90787816455,4367.805455868
93,"mu_eta","eta",-0.245,-0.292446464310158,-0.293130215,-0.410154364,-0.1723141225,-0.0474464643101584,0.0474464643101584,TRUE,1.00191720362733,2193.40122722927,3629.7792778722
94,"mu_alpha","alpha",2.33,2.358696542225,2.3531031,2.05627603,2.680073765,0.0286965422250001,0.0286965422250001,TRUE,1.00034186905465,6316.17897391723,8072.44916517098
94,"mu_beta","beta",0.645,0.764731077575833,0.762633175,0.679327714,0.8560015275,0.119731077575833,0.119731077575833,FALSE,1.00049703761153,9184.46824842974,7949.08440540099
