"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
15,"alpha",5.595495720975,5.7185988,0.412553254959909,4.53308698,5.99944935,1.00081545582465,4476.38137075906,2916.15610945931,"log_trunc_global_eta_unaware"
15,"beta",0.162716418514965,0.15787623,0.170769636589362,-0.1547078485,0.5084521775,1.00042209085116,6347.15551777979,3425.39529186841,"log_trunc_global_eta_unaware"
15,"lambda",0.0604782512414807,0.0591010485,0.0267102639168152,0.01282923135,0.1177485635,1.00016966192775,4469.27234172634,2579.60168670135,"log_trunc_global_eta_unaware"
15,"delta",1.07637715233215,1.11737735,0.407580217349387,0.15086250025,1.7520372275,1.00641852097123,3113.041086385,2112.25753373771,"log_trunc_global_eta_unaware"
15,"eta",-0.416921254544755,-0.404204635,0.300971232678177,-1.049892665,0.17478982825,1.00278684772963,2849.88031084624,3015.07879508932,"log_trunc_global_eta_unaware"
16,"alpha",3.948582577725,3.9005314,0.746808211118014,2.61907169,5.51354292,0.999906163584314,3119.58914586436,1699.73301125757,"log_trunc_global_eta_unaware"
16,"beta",0.434880155835975,0.430961865,0.166073321897678,0.125552231,0.77418433025,1.00005473235601,6435.75945708686,2937.47693523513,"log_trunc_global_eta_unaware"
16,"lambda",0.117413386306,0.115346775,0.035129450131741,0.05199342255,0.189195083,1.00131291494012,4027.79288063026,2849.43981994127,"log_trunc_global_eta_unaware"
16,"delta",0.406504187775289,0.40151454,0.221679494514869,0.0185550222,0.828189499,1.00175395402126,2140.15471194503,1931.61127147437,"log_trunc_global_eta_unaware"
16,"eta",-0.426951894306702,-0.41308632,0.2698206681842,-1.0013413925,0.0992656403,1.00221894176084,2372.42305751045,2984.11787702283,"log_trunc_global_eta_unaware"
17,"alpha",0.697527874036485,0.690074265,0.342699594612983,0.060139506525,1.40497576,1.00048929928333,3843.25169959091,2257.67107594321,"log_trunc_global_eta_unaware"
17,"beta",0.8575806164075,0.85348699,0.153814546863867,0.57113604975,1.1730139025,1.0003764656402,4820.85203138864,3103.14897775698,"log_trunc_global_eta_unaware"
17,"lambda",0.0931480170207625,0.0908805725,0.0379121174106834,0.02709948805,0.17436397675,1.00027422954717,4011.59119499857,2471.72051547371,"log_trunc_global_eta_unaware"
17,"delta",1.26128118127022,1.2663492,0.137758964750902,1.133679405,1.439775005,1.00485311345328,790.81111307562,267.461498989123,"log_trunc_global_eta_unaware"
