"participant","parameter","mean","median","sd","q2.5","q97.5","rhat","ess_bulk","ess_tail","model"
10,"eta",-0.41343491545454,-0.418284945,0.487657600602831,-1.3897030325,0.556616545,1.0014337371837,3882.41585291951,2692.43488117218,"log_trunc_global_eta_aware"
11,"alpha",2.298523304245,2.2497077,0.598926101645091,1.2315102625,3.53927189,1.00078136053653,4858.20550740413,3212.10181299948,"log_trunc_global_eta_aware"
11,"beta",0.9215300758,0.91592447,0.184722360387127,0.58022642475,1.299098915,0.99990347884346,5361.23236606378,3330.99363041035,"log_trunc_global_eta_aware"
11,"lambda",0.133618122693,0.131945365,0.0435156851509012,0.052777734575,0.22148553775,1.00206562823156,4384.72952838448,2850.07388659856,"log_trunc_global_eta_aware"
11,"delta",0.482170586179427,0.494131375,0.223927794218548,0.056462796675,0.897685874,1.0032422338097,1762.69912040503,2053.48144398873,"log_trunc_global_eta_aware"
11,"eta",-0.33289129222167,-0.31815604,0.391514733236086,-1.1219840225,0.3887779985,1.00087801898762,5225.061916967,3185.41383139046,"log_trunc_global_eta_aware"
12,"alpha",0.29627398899994,0.251869425,0.234847027610828,0.0014789276,0.8414860015,1.00045510478373,2872.388758205,2182.40004408488,"log_trunc_global_eta_aware"
12,"beta",0.566962260455,0.565678,0.122842749961315,0.3236929895,0.81962845175,1.00013657476663,3599.66917156749,3059.27443402538,"log_trunc_global_eta_aware"
12,"lambda",0.0459595899891308,0.039316657,0.0338167912788003,0.00201265625,0.12796326825,1.000058623108,3998.89132207659,2444.52652295979,"log_trunc_global_eta_aware"
12,"delta",0.730733346842,0.76193036,0.163091327116427,0.3358992495,0.9692355165,1.00165381729495,3112.27344393934,1674.20543369754,"log_trunc_global_eta_aware"
12,"eta",-0.35666624638394,-0.349989675,0.48583276314598,-1.31742868,0.58183221025,1.00090727346764,3684.7259313573,3065.76006702708,"log_trunc_global_eta_aware"
13,"alpha",5.565262533275,5.66750025,0.398130524450534,4.5822045075,5.9971215775,0.999392402185676,4278.97705921404,2640.35692149391,"log_trunc_global_eta_aware"
13,"beta",-0.0302354719362755,-0.034987042,0.134870924345197,-0.2911713965,0.23457614575,1.00105784548518,5499.70352433448,2792.65950068146,"log_trunc_global_eta_aware"
13,"lambda",0.0162697767460763,0.013702478,0.0126172449625958,0.00066412182075,0.04765666725,1.00071397492295,4248.12758881405,2578.08756079353,"log_trunc_global_eta_aware"
13,"delta",1.23371413647775,1.2359782,0.337820009611479,0.43669413725,1.87676759,1.00141115974439,2672.9938500788,1843.73129331804,"log_trunc_global_eta_aware"
13,"eta",-1.21838729152141,-1.22601025,0.692674600395623,-2.6016708425,0.17699603125,1.0036646518383,3505.26809967358,2701.25477176788,"log_trunc_global_eta_aware"
14,"alpha",2.995357262975,2.93930275,0.591955123037945,2.0153639275,4.2939580125,1.0076399091983,678.363062600708,2037.18141991794,"log_trunc_global_eta_aware"
14,"beta",0.229128244523205,0.22560107,0.118482433335212,0.0029508355925,0.46834865425,1.00485723398347,1628.06869426577,2498.68597233941,"log_trunc_global_eta_aware"
14,"lambda",0.0315924775410074,0.0275679685,0.0226231126605215,0.0013608243775,0.084617430275,1.00233226659719,3755.88440721871,2303.53722669742,"log_trunc_global_eta_aware"
14,"delta",0.834324972767041,0.621973655,0.519493213098626,0.088193170425,1.664106255,1.06357918218373,59.6792417180409,1406.48597478689,"log_trunc_global_eta_aware"
14,"eta",-0.33757118622191,-0.19154073,0.744515117659319,-1.9921836475,0.81751336075,1.0315944272405,126.782718130708,956.698591728614,"log_trunc_global_eta_aware"
15,"alpha",3.042780099175,3.0078829,0.502603173772386,2.1514736025,4.09756589,1.00053012992299,4606.73615368364,3603.99415094546,"log_trunc_global_eta_aware"
15,"beta",-0.0846088303925684,-0.086256295,0.115772739625448,-0.311811055,0.1428538615,1.00137451156189,5791.66807230122,3211.57767065663,"log_trunc_global_eta_aware"
15,"lambda",0.0428638674312779,0.0372038155,0.0311433649852505,0.0016924792225,0.116175582,1.00047671247716,4029.86339699343,2970.63581495318,"log_trunc_global_eta_aware"
15,"delta",1.40103333343175,1.6155279,0.481030650529469,0.256128808,1.9226714575,1.00865341488771,376.629790854646,1610.16825030979,"log_trunc_global_eta_aware"
15,"eta",0.201566846523117,0.14193471,0.738451023014391,-1.094551155,1.8178919825,1.00301536925208,1052.36355030167,2412.19380061087,"log_trunc_global_eta_aware"
16,"alpha",4.017768883925,3.97663085,0.693957175251377,2.78229983,5.485389365,1.00118372643517,3774.11840696337,2635.34491641186,"log_trunc_global_eta_aware"
16,"beta",-0.04173507312073,-0.0418996055,0.141250867721673,-0.3217364405,0.2345001315,1.00204073776396,4782.53514300386,3015.34398677939,"log_trunc_global_eta_aware"
16,"lambda",0.106469936725696,0.104424245,0.0421964338233254,0.02920445075,0.19394668875,1.00012134583392,4337.74460696569,2038.2227284002,"log_trunc_global_eta_aware"
16,"delta",0.926482091235088,0.95264739,0.166853428121652,0.50191276575,1.1630000875,1.00234139288323,2549.17554763124,2197.13914243171,"log_trunc_global_eta_aware"
16,"eta",-0.070242966403163,-0.092137028,0.446594791293135,-0.90834629825,0.831251684,1.00097412305714,3621.91970837826,3266.32983398602,"log_trunc_global_eta_aware"
17,"alpha",0.194197221633159,0.141299635,0.188630353440065,0.00049196916875,0.6739162275,0.999917405205822,3643.75115652225,2445.33658463289,"log_trunc_global_eta_aware"
17,"beta",0.318703708143775,0.316216645,0.0938002431889029,0.138199152,0.510066243,1.00058464004306,5354.72559438871,3421.12018455222,"log_trunc_global_eta_aware"
17,"lambda",0.0782648440527933,0.06744361,0.0583448229283653,0.0040615138625,0.2218929005,0.999800599748997,4488.13513415451,2819.87909970528,"log_trunc_global_eta_aware"
17,"delta",0.94674844884,0.95645337,0.063662145844373,0.79631574175,1.043618235,1.00024788068295,4382.98762078817,3092.3092446326,"log_trunc_global_eta_aware"
17,"eta",-0.075281223651961,-0.0681620585,0.608917438491242,-1.3100248825,1.08648877,1.0028443185165,4636.43251644907,2809.4361218424,"log_trunc_global_eta_aware"
18,"alpha",3.70773719685,3.67251805,0.6141047348348,2.621051655,5.0418085,1.00039689400676,4350.84297720385,2470.84898643234,"log_trunc_global_eta_aware"
18,"beta",0.398938315272475,0.397802205,0.132318958863082,0.1517191665,0.668867912,1.00005024622319,5138.88688721062,2778.63506784783,"log_trunc_global_eta_aware"
18,"lambda",0.0414613415696734,0.039495424,0.0243231720808614,0.0027788092275,0.09531117085,0.999787328710494,3730.80077435483,2236.62530404116,"log_trunc_global_eta_aware"
18,"delta",1.08265717987861,0.979231075,0.497262199754621,0.21896708075,1.912923665,1.00134393059664,1202.80744875029,2912.00157337432,"log_trunc_global_eta_aware"
18,"eta",-0.937920715790387,-0.99016343,0.646800777264866,-2.096419675,0.5666647855,1.00035671083896,1869.15911975474,1800.23128999821,"log_trunc_global_eta_aware"
19,"alpha",0.375862641470339,0.33619019,0.286422960035271,0.0018112201,1.046463825,0.999844321636802,3653.69275012833,2258.9272447993,"log_trunc_global_eta_aware"
19,"beta",0.692876995565,0.68750177,0.141112255700237,0.427940759,0.9797305415,0.999772850744089,5176.11494696792,3176.98856702079,"log_trunc_global_eta_aware"
19,"lambda",0.0311383110352925,0.026041619,0.0240855822525888,0.001194684465,0.090235281775,1.00140192138894,4430.46474178643,2623.72760389844,"log_trunc_global_eta_aware"
19,"delta",1.525079400025,1.4997982,0.206426614744787,1.19827945,1.950359725,1.00015294621692,1905.47293717969,2533.30380199946,"log_trunc_global_eta_aware"
19,"eta",0.857537740869575,0.854003445,0.355358695533538,0.18472013175,1.578844585,1.00190456108712,4669.2911750367,3539.10791424236,"log_trunc_global_eta_aware"
20,"alpha",3.60860313495,3.5887263,0.599858989871099,2.511833185,4.872538095,1.00069897255153,4057.4954985882,2488.05073838428,"log_trunc_global_eta_aware"
20,"beta",0.317372940881193,0.31437052,0.150473446215036,0.03411962835,0.615602985,1.00097445465411,3329.16728566444,2807.28328274791,"log_trunc_global_eta_aware"
20,"lambda",0.105443012907075,0.10482742,0.0363641623833757,0.038791302775,0.18084539275,1.00106841157503,4573.17707164267,2582.7938433679,"log_trunc_global_eta_aware"
20,"delta",1.058438808675,1.27877155,0.456325329887067,0.12928840975,1.5980943525,1.01229526397689,363.297583047137,1415.2455003188,"log_trunc_global_eta_aware"
20,"eta",-0.603578249537025,-0.598190855,0.682496790983963,-1.9838305875,0.812257014750001,1.00574938589919,3744.34063876707,1926.33478001377,"log_trunc_global_eta_aware"
21,"alpha",3.99849573005,3.93237175,0.778805282021188,2.6597129975,5.731917025,1.00244601584194,2815.98905636422,1545.58069272379,"log_trunc_global_eta_aware"
21,"beta",0.5409407965784,0.532848225,0.17089826284829,0.2215553205,0.89501996825,1.00046842216757,5648.00870861568,3355.26921925926,"log_trunc_global_eta_aware"
21,"lambda",0.0649396038056583,0.063244666,0.0315435566570582,0.0089303654825,0.1309891685,1.00184144272124,3678.59619631862,1931.95961943997,"log_trunc_global_eta_aware"
21,"delta",1.37595788354,1.3425287,0.266325251628132,0.97578606525,1.93302704,1.00296594213659,1566.35960777181,1574.67677296149,"log_trunc_global_eta_aware"
21,"eta",-0.00823147090236252,-0.0123620825,0.483294904460477,-0.9318290385,0.965179331,1.00085393800793,4222.46159010432,2882.76519152707,"log_trunc_global_eta_aware"
22,"alpha",0.35385545637573,0.29214856,0.294555825978407,0.0010541513725,1.0393367675,1.00053987299928,3201.06524126697,1939.06842237292,"log_trunc_global_eta_aware"
22,"beta",1.0934657088075,1.08695505,0.184000230554441,0.75405114475,1.4738976425,0.999934048509591,4242.06081822449,3583.45303466585,"log_trunc_global_eta_aware"
22,"lambda",0.10937299373837,0.109179435,0.0396211095796423,0.0335028152,0.18877035075,1.00242238147312,4186.19385039753,2036.48632257427,"log_trunc_global_eta_aware"
22,"delta",0.765358999422725,0.78810807,0.133983453994327,0.45192502425,0.96098614025,1.00211476252486,4249.30384226582,2654.06469058528,"log_trunc_global_eta_aware"
22,"eta",0.117390991091085,0.11102232,0.443116179606994,-0.73562564375,0.98352452075,1.00014676589471,4932.08151819161,3086.19655016265,"log_trunc_global_eta_aware"
23,"alpha",4.94042032625,5.01541975,0.710893611056117,3.45592085,5.9856511,1.00006501756031,3391.29863483072,2483.37595972612,"log_trunc_global_eta_aware"
23,"beta",-0.0612447396771135,-0.067428728,0.115597552393892,-0.27520809625,0.17861939275,1.00178344787734,5082.10325914787,2696.63891919225,"log_trunc_global_eta_aware"
23,"lambda",0.0802336619817175,0.080389405,0.0270173431219761,0.02621709665,0.13486225025,1.00154239702707,3768.3256562974,1518.57514035975,"log_trunc_global_eta_aware"
23,"delta",1.1154999770265,1.14284195,0.176509852612977,0.685476647,1.3866874175,1.00193109108699,2208.14844950548,1406.84279266025,"log_trunc_global_eta_aware"
23,"eta",-1.08113764330003,-1.09591355,0.365373488011464,-1.7724421675,-0.29575904175,1.000413744845,3272.3760304143,2605.75476846341,"log_trunc_global_eta_aware"
