"k","n_divergent","n_max_td","max_rhat","min_ess"
63,2,0,1.00468384500924,1605.14494617889
64,0,0,1.52904116357162,7.09025730130336
65,0,0,1.01330507384928,454.342143759374
66,0,0,1.00183879218949,2826.51681768819
67,0,0,1.0027472118926,1617.55078494907
68,1,0,1.00237819433988,2184.63066911369
69,2,0,1.00246168445917,2058.89210227529
70,17,0,1.00226947504731,2223.64228715366
71,0,0,1.00366294112412,1430.98792057678
72,0,0,1.52978648747126,7.08361945150508
73,0,0,1.00138392960984,2541.99732569424
74,0,0,1.00320029859496,2371.65609211293
75,0,0,1.00218624629674,2510.40185062606
76,0,0,1.00176578556208,1765.6111924526
77,0,0,1.00263122102345,1643.23857318686
78,0,0,1.00528381477504,418.728605222804
79,0,0,1.00195523871104,2616.42198402521
80,0,0,1.00405431644329,1223.18860013808
81,17,0,1.86021369334622,5.68808464039279
82,0,0,1.00391723768715,2564.42739611041
83,0,0,1.01929957632205,150.109637551915
84,0,0,1.00568392679153,1118.57766693604
85,0,0,1.00433282132747,650.115009476228
86,0,0,1.2873396462852,10.2869450359955
87,0,0,1.02468608415724,152.798321839779
88,0,0,1.01817122848012,181.525312839319
89,0,0,1.7348294519982,6.0481009370291
90,0,0,1.52830541645561,7.08808975958062
91,0,0,1.01007096626259,553.974226844911
92,0,0,1.00257265922174,2438.54379238792
93,0,0,1.06502476302398,45.9501890742331
94,0,0,1.47747388081115,7.51457694599437
95,0,0,1.00393410411231,1355.50153366542
96,0,0,1.00332582603762,1302.41420813994
97,0,0,1.01047197308994,755.613055937316
98,0,0,1.29278881582741,10.2899136870991
99,0,0,1.00203420569999,2911.06885927661
100,0,0,1.49664860724771,7.3150828284538
101,0,0,1.0607054455648,58.7263410058512
102,0,0,1.02375707221972,240.295126944964
103,0,0,1.00636257087765,636.886461879739
104,0,0,1.03931135407319,101.042411781315
105,0,0,1.89306358772511,5.60697963640741
106,0,0,1.00173902737706,1925.94042314451
107,0,0,1.00259323835665,2030.04828117604
108,0,0,1.00913874094898,513.213338736619
109,0,0,1.16876476008431,15.8146686612724
110,0,0,1.00180156719628,2134.15755769058
111,0,0,1.0117538490846,549.114205523684
112,0,0,1.00224371087385,1220.77430351642
113,0,0,1.00268493556437,2056.32474680506
114,0,0,1.0032104601776,2284.5500325476
115,0,0,3.66059288106494,4.34264428333301
116,0,0,1.53194071861408,7.0759115102282
117,0,0,1.03609954633144,104.573202906539
118,0,0,1.00183362048193,2948.45871655982
119,0,0,1.00300218976533,1263.02219032051
120,0,0,1.00185211720807,2091.55278137581
121,0,0,2.34886658336735,4.92540229738768
122,0,0,1.00188153804724,2233.72297509783
123,0,0,1.00228016289847,2783.69582351258
124,0,0,1.21241235872409,12.8324365199263
125,0,0,1.04572717198843,55.6281021820284
126,0,0,1.53890237208602,7.08705213829095
127,0,0,1.00232098015553,2626.19802997087
