"k","variable","subject","param","simulated","estimated","median","q5","q95","bias","abs_bias","covered_90","rhat","ess_bulk","ess_tail"
118,"params[11,1]",11,"alpha",1.27631631374212,1.7277833376375,1.7085657,1.22443631,2.29364925,0.451467023895379,0.451467023895379,TRUE,1.00010336581312,19408.0587319508,9174.67482744624
118,"params[12,1]",12,"alpha",1.37081272405283,0.937393352875167,0.92741875,0.5092377815,1.403971935,-0.43341937117766,0.43341937117766,TRUE,1.00039229340175,17863.8589752195,9414.51394495245
118,"params[13,1]",13,"alpha",0.92479796551168,1.2712479540125,1.26242345,0.81671192,1.75452485,0.34644998850082,0.34644998850082,TRUE,1.00065364935614,18032.2205025852,8801.17620115094
118,"params[14,1]",14,"alpha",1.34627607060966,1.30657473952667,1.2956552,0.8378572195,1.809298125,-0.0397013310829883,0.0397013310829883,TRUE,1.00025096766145,19489.6714728633,9712.90316542593
118,"params[15,1]",15,"alpha",2.05507367255597,1.72330783896333,1.71026345,1.188948185,2.30325145,-0.331765833592633,0.331765833592633,TRUE,1.000079220691,18188.1846333335,10222.2988685155
118,"params[16,1]",16,"alpha",1.51797746515688,1.31430047767917,1.30345365,0.8422404375,1.818636915,-0.203676987477716,0.203676987477716,TRUE,1.00027408760397,19627.0361744767,10087.577928101
118,"params[17,1]",17,"alpha",1.21902823990082,1.28772769255417,1.2738333,0.7964315155,1.83320722,0.0686994526533438,0.0686994526533438,TRUE,1.00041404391534,14105.9623055724,10154.7541348893
118,"params[18,1]",18,"alpha",1.69096249288359,1.51281497571583,1.5022414,1.01879003,2.04709175,-0.178147517167758,0.178147517167758,TRUE,0.999789442139281,22592.1443990254,9573.8224512066
118,"params[19,1]",19,"alpha",1.75520948657988,1.42458949721167,1.41070515,0.9081982605,1.990396375,-0.330619989368216,0.330619989368216,TRUE,1.0001825425629,17903.9169611183,9517.76473287779
118,"params[20,1]",20,"alpha",1.74154247541441,1.91519320705417,1.8990991,1.34711634,2.535749295,0.173650731639753,0.173650731639753,TRUE,1.00031050835654,21758.7929509624,9958.42239404934
118,"params[21,1]",21,"alpha",2.89647889291207,2.390352943075,2.3635209,1.699769675,3.167426115,-0.506125949837072,0.506125949837072,TRUE,1.00017850073424,19321.0791496216,9393.24895364338
118,"params[22,1]",22,"alpha",2.59557244361969,2.39501018260167,2.37911165,1.752771535,3.103033805,-0.200562261018024,0.200562261018024,TRUE,1.00075073271404,19363.2797887844,9080.11229406547
118,"params[23,1]",23,"alpha",2.13720487157832,2.37206051804917,2.35226895,1.713362215,3.101484205,0.234855646470842,0.234855646470842,TRUE,1.00010389488001,17986.5880686806,9324.15323554639
118,"params[1,2]",1,"beta",0.175930569141895,0.264432400979827,0.264029545,0.09855196285,0.433473488,0.0885018318379328,0.0885018318379328,TRUE,1.00034378534354,19407.5072012176,9344.68024514118
118,"params[2,2]",2,"beta",0.0400997858830552,0.117727586774106,0.11696688,-0.07148467165,0.310999882,0.0776278008910512,0.0776278008910512,TRUE,1.00011152864176,17966.7215805778,9684.24175962178
118,"params[3,2]",3,"beta",0.75036272350613,0.613005607683333,0.60825791,0.41115627,0.827515946,-0.137357115822796,0.137357115822796,TRUE,1.00009032761644,20763.4701058335,9310.79460434662
118,"params[4,2]",4,"beta",0.649673464251729,0.42659717697575,0.42350122,0.245875018,0.615596311,-0.223076287275979,0.223076287275979,FALSE,1.00086813312814,21188.3217046673,9908.05156455255
118,"params[5,2]",5,"beta",0.678194128404757,0.54072060496325,0.536450625,0.3492026475,0.7494386175,-0.137473523441507,0.137473523441507,TRUE,1.00017521163982,17210.8222276891,9092.21279858165
118,"params[6,2]",6,"beta",0.052528593152679,0.0462205874517392,0.045586809,-0.1198187485,0.2126476555,-0.00630800570093983,0.00630800570093983,TRUE,0.999985119499125,16875.9825259529,10074.2662679065
